"response_id","satisfaction_rating","expectation_rating","recommend_rating"
"GEN24_1005988","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1005989","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006003","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006005","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1006012","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006019","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006024","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006025","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006026","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006042","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006044","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006046","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1006047","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006048","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006051","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006056","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006057","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006065","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006066","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006071","3 - Acceptable","3 - Turn out worse than the expectations you had before you arrived in New Zealand","8"
"GEN24_1006074","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006077","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006079","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006082","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006084","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_1006094","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006097","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006098","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1006101","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006104","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006105","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006114","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006122","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006150","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006152","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1006161","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006164","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_1006165","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006168","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006169","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006176","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006177","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006181","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006182","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006184","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006186","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006190","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006205","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006206","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006210","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006219","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1006233","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006235","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006238","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006240","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006248","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006254","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006255","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006260","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006263","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1006267","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006278","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006279","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006280","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_1006284","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1006285","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006287","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006296","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006298","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006300","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006301","4 - Satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_1006302","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1006303","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_1006311","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1006314","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006317","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_1006319","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006320","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006321","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006323","1 - Very dissatisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","1 - Not at all likely to recommend"
"GEN24_1006324","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006334","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006337","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006359","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1006368","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1006374","3 - Acceptable","Not sure","8"
"GEN24_1006377","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006388","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1006389","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
